,train_loss,val_loss,train_acc,val_acc
0,1.3541639662245244,1.2914551023308558,0.45550239234449763,0.3282442748091603
1,1.234208455040124,1.2502260608527496,0.47751196172248805,0.47328244274809156
2,1.203094897315833,1.2283015533257986,0.5205741626794258,0.49236641221374045
3,1.1803057491494138,1.2172512380221419,0.5282296650717704,0.5
4,1.161232428003156,1.2033748144411858,0.5349282296650718,0.5305343511450381
5,1.1505682374872088,1.2079233213235403,0.5358851674641149,0.49236641221374045
6,1.1418353464044453,1.2029601226326163,0.5464114832535886,0.5
7,1.1341849693841342,1.190824610586385,0.5425837320574163,0.5305343511450381
8,1.1285214831384176,1.193443312899757,0.5492822966507177,0.5076335877862596
9,1.1171183843932084,1.1899655074563644,0.554066985645933,0.5190839694656488
10,1.109089644388719,1.1819439780621128,0.5444976076555024,0.5343511450381679
11,1.103097687212474,1.1841620825629198,0.552153110047847,0.5229007633587786
12,1.1038655902210035,1.1759943925697385,0.55311004784689,0.5381679389312977
13,1.092155179452668,1.174408569590736,0.5578947368421053,0.5381679389312977
14,1.0899470459901546,1.1752225570096315,0.5598086124401914,0.5305343511450381
15,1.0861428762737073,1.1752604564637628,0.5569377990430622,0.5343511450381679
16,1.0750044939050263,1.1720310886397616,0.5617224880382775,0.5419847328244275
17,1.0759412920075742,1.1806126578163554,0.5655502392344498,0.5114503816793893
18,1.0761085073913683,1.1756638324897708,0.5559808612440191,0.5190839694656488
19,1.065973641541586,1.1742399767154956,0.5655502392344498,0.5190839694656488
20,1.0705594715889561,1.1676980156934897,0.5559808612440191,0.5458015267175572
21,1.059616286788831,1.1675168030134595,0.5674641148325359,0.5419847328244275
22,1.0537780744036989,1.1653767542074656,0.5770334928229666,0.5458015267175572
23,1.0491694441252348,1.1703119487252853,0.5626794258373206,0.5229007633587786
24,1.0423010501564975,1.1678872645356273,0.5760765550239234,0.5229007633587786
25,1.03600009964984,1.1676776054251286,0.5770334928229666,0.5229007633587786
26,1.0403968472800187,1.1641410298019874,0.5808612440191387,0.5305343511450381
27,1.0363323764367538,1.161194724891022,0.5856459330143541,0.5381679389312977
28,1.0254188992190019,1.1629998511030475,0.5866028708133971,0.5343511450381679
29,1.0188830322626106,1.1685057860294372,0.5808612440191387,0.5229007633587786
30,1.0234158612324291,1.162138865194248,0.583732057416268,0.5343511450381679
31,1.0264424239619496,1.1608588195029106,0.5875598086124402,0.5343511450381679
32,1.016513539102089,1.1707399755943821,0.5856459330143541,0.5152671755725191
33,1.0200600037164096,1.165337406041968,0.569377990430622,0.5229007633587786
34,1.0178352488855427,1.1629078588412918,0.5818181818181818,0.5343511450381679
35,1.0085894455750022,1.1712528321579212,0.5741626794258373,0.5229007633587786
36,1.0111310398749758,1.1667936339633156,0.5818181818181818,0.5267175572519084
37,1.0116537444329148,1.1672810043087443,0.584688995215311,0.5267175572519084
38,1.0085834726762544,1.1698457257438253,0.5990430622009569,0.5190839694656488
39,0.9882051205520995,1.1661104100351116,0.582775119617225,0.5229007633587786
40,1.0007599718833085,1.1622580835837444,0.5779904306220096,0.5343511450381679
41,0.9884332824551888,1.1678387117749862,0.5904306220095694,0.5267175572519084
42,0.9986549645519713,1.167939389024982,0.5971291866028708,0.5229007633587786
43,0.9920456411735863,1.1633089817207278,0.6019138755980862,0.5343511450381679
44,0.9825494121706657,1.1621087716735956,0.5961722488038278,0.5343511450381679
45,0.9774502373768382,1.1692327333770636,0.5933014354066986,0.5229007633587786
46,0.9786224553459569,1.165037508229263,0.6009569377990431,0.5267175572519084
47,0.9768150218936245,1.1619723079768756,0.5942583732057416,0.5458015267175572
48,0.9698557243392798,1.168025638310964,0.6057416267942584,0.5190839694656488
49,0.9680990407341405,1.1615476289778266,0.6086124401913876,0.5419847328244275
50,0.9725919209028545,1.1657346123047458,0.5894736842105264,0.5305343511450381
51,0.9712600364639429,1.1647597897143764,0.6038277511961723,0.5305343511450381
52,0.9746032132486407,1.1648870378960179,0.6105263157894737,0.5343511450381679
53,0.9574129579169899,1.1657700966332705,0.6066985645933014,0.5343511450381679
54,0.959366011448454,1.165823356795857,0.6038277511961723,0.5343511450381679
55,0.96186239052047,1.1668313141087538,0.5961722488038278,0.5267175572519084
56,0.9554562193354922,1.168407523905048,0.6124401913875598,0.5305343511450381
57,0.9586450549974396,1.1719336537004428,0.6,0.5343511450381679
58,0.9657119572447818,1.1667283118226146,0.6057416267942584,0.5305343511450381
59,0.9540542746845044,1.168760731930041,0.6038277511961723,0.5267175572519084
