,train_acc,train_loss,val_acc,val_loss
0,0.4483550114766641,1.3703030625097425,0.5418894830659536,1.2754670713037093
1,0.5416985462892119,1.2136265921428537,0.5418894830659536,1.2501475573011047
2,0.5409334353481254,1.187218356971624,0.5418894830659536,1.243912404977489
3,0.5516449885233359,1.1678172646356888,0.5418894830659536,1.2281378737107955
4,0.5508798775822494,1.1514680574390845,0.5418894830659536,1.223014035433159
5,0.5562356541698547,1.140361148616058,0.5418894830659536,1.2169498857542367
6,0.5600612088752869,1.1284280243773632,0.5418894830659536,1.2094256092732816
7,0.5570007651109411,1.1299940145189011,0.5436720142602495,1.2034370575146667
8,0.5677123182861514,1.1129812669370953,0.5418894830659536,1.196722149848938
9,0.5623565416985463,1.1009454935583889,0.5418894830659536,1.1955104715683882
10,0.5761285386381025,1.0963151844841155,0.5418894830659536,1.2020448707641764
11,0.568477429227238,1.09428635588473,0.5401069518716577,1.190149084556974
12,0.5692425401683244,1.0854433520476874,0.5436720142602495,1.188492269970729
13,0.5707727620504973,1.0781948919413011,0.5418894830659536,1.1838616833967321
14,0.5830145371078806,1.0779280759673495,0.5436720142602495,1.1906366068836627
15,0.5791889824024483,1.075405112549651,0.5436720142602495,1.187658562379725
16,0.5730680948737567,1.0660714628410048,0.5418894830659536,1.1817229097964717
17,0.5707727620504973,1.0632730410038833,0.5418894830659536,1.1822110960615297
18,0.5745983167559295,1.0582429103570397,0.5436720142602495,1.1837810782612752
19,0.5791889824024483,1.0546482962420083,0.5436720142602495,1.1842890561370714
20,0.5860749808722264,1.048953451130713,0.5418894830659536,1.1799061217622535
21,0.58530986993114,1.0397963344640375,0.5454545454545454,1.1755285556303625
22,0.5845447589900535,1.0381403035486392,0.5436720142602495,1.1795509748705355
23,0.5784238714613619,1.0399408697990762,0.5436720142602495,1.177464210094615
24,0.5784238714613619,1.034909752095667,0.5401069518716577,1.1862476561583726
25,0.5845447589900535,1.0328706197366517,0.5472370766488414,1.1728662095180382
26,0.5929609793420045,1.0239610244686037,0.5454545454545454,1.1780693194232947
27,0.5883703136954859,1.0229784882333137,0.5454545454545454,1.1739287011976123
28,0.5830145371078806,1.0138514294547714,0.5472370766488414,1.17741610808381
29,0.5791889824024483,1.017286368928616,0.5472370766488414,1.1768284554787498
30,0.5830145371078806,1.0126845910062112,0.5472370766488414,1.1760523268245757
31,0.5921958684009181,1.0101082992626678,0.5490196078431372,1.1751092850843214
32,0.5899005355776588,1.0015442996601522,0.5454545454545454,1.1774363858814545
33,0.5921958684009181,1.005011104908077,0.5490196078431372,1.1748679549086327
34,0.593726090283091,1.0070807057295306,0.5490196078431372,1.1746069104701227
35,0.5899005355776588,1.0033363331431364,0.5490196078431372,1.1722704712932335
36,0.5960214231063504,0.9950154703267221,0.5454545454545454,1.177223600062032
37,0.5967865340474369,0.9952405353219982,0.5490196078431372,1.1681933399827722
38,0.6013771996939556,0.9968626446731235,0.5508021390374331,1.1748814647635462
39,0.6052027543993879,0.9882943548131007,0.5490196078431372,1.1775080643448175
40,0.6021423106350421,0.9861661647692288,0.5490196078431372,1.171183929936346
41,0.5914307574598316,0.986970441799266,0.5508021390374331,1.1750122643409566
42,0.5944912012241775,0.9802904426367481,0.5490196078431372,1.1737139644682302
43,0.6006120887528692,0.9703623473233819,0.5490196078431372,1.1727900558189488
44,0.5998469778117826,0.9803557744806928,0.5508021390374331,1.1718914281450703
45,0.5990818668706962,0.9758181542773783,0.5543672014260249,1.1727078699385631
46,0.5944912012241775,0.9888452980567594,0.552584670231729,1.1707887883279837
47,0.6052027543993879,0.9702899978191869,0.552584670231729,1.1737677334889158
48,0.6059678653404743,0.9706119727158053,0.5508021390374331,1.1677643154181687
49,0.6113236419280795,0.9597301906816997,0.552584670231729,1.1681002261591893
50,0.6067329762815608,0.9612857288956733,0.5508021390374331,1.170907796385454
51,0.6067329762815608,0.9629357112393456,0.5561497326203209,1.1726651168337054
52,0.6113236419280795,0.9568185750637331,0.552584670231729,1.170297496246569
53,0.6113236419280795,0.9539802749374028,0.552584670231729,1.1676139234434049
54,0.6074980872226473,0.9541716685528598,0.552584670231729,1.1679785467299124
55,0.6097934200459066,0.9506826403949128,0.552584670231729,1.1748517780380452
56,0.6166794185156848,0.951344406048396,0.5561497326203209,1.1685302573091843
57,0.6059678653404743,0.9541695088763773,0.5508021390374331,1.180595322301256
58,0.6059678653404743,0.9524073493143211,0.552584670231729,1.1732849647654569
59,0.6029074215761285,0.9474827333908548,0.5561497326203209,1.1706354554324228
