,train_loss,val_loss,train_acc,val_acc
0,1.3684430253562745,1.273280197427473,0.4669856459330144,0.3893129770992366
1,1.2221091643474888,1.2280745433487055,0.5043062200956938,0.5152671755725191
2,1.1697338813799991,1.195478591300149,0.5377990430622009,0.5190839694656488
3,1.1431975444538172,1.1815372450661112,0.5569377990430622,0.5190839694656488
4,1.1204206017786236,1.1725242747605302,0.5578947368421053,0.5190839694656488
5,1.1007363720373673,1.1657465732734622,0.5655502392344498,0.5190839694656488
6,1.0869953451544474,1.1594630716411212,0.5684210526315789,0.5190839694656488
7,1.0794385099525086,1.1520269108182601,0.569377990430622,0.5229007633587786
8,1.0655542914947254,1.1502639164451425,0.5626794258373206,0.5267175572519084
9,1.051063315720079,1.1495791637260495,0.5961722488038278,0.5267175572519084
10,1.0450269766971825,1.1426299473711552,0.5933014354066986,0.5267175572519084
11,1.0315009887138622,1.142438797550347,0.5933014354066986,0.5305343511450381
12,1.0302213006042407,1.139860531755986,0.5875598086124402,0.5305343511450381
13,1.0216077453211734,1.1396123716849407,0.5875598086124402,0.5343511450381679
14,1.0136301680044695,1.13676234966016,0.5980861244019139,0.5267175572519084
15,1.0035977193613372,1.138778195126366,0.6028708133971292,0.5381679389312977
16,0.9907493275888799,1.1345638728323784,0.6019138755980862,0.5305343511450381
17,0.9841343607058365,1.1370833020173867,0.6181818181818182,0.5343511450381679
18,0.9894114171489004,1.1359953589111793,0.6009569377990431,0.5343511450381679
19,0.9815508427802455,1.1354274849855264,0.6047846889952153,0.5458015267175572
20,0.9737539382642536,1.1358790133745615,0.6028708133971292,0.5458015267175572
21,0.9585225377356607,1.134694231375483,0.6105263157894737,0.5305343511450381
22,0.9445371820595846,1.132551592724924,0.6229665071770335,0.5267175572519084
23,0.9347546675844055,1.1326613125910285,0.630622009569378,0.5267175572519084
24,0.9412774172125821,1.1329608991855884,0.6133971291866029,0.5343511450381679
25,0.9406256623815692,1.1341802000089456,0.6210526315789474,0.5343511450381679
26,0.9334532187030646,1.131368862763616,0.6277511961722488,0.5343511450381679
27,0.9292968056133489,1.1361224059840196,0.6181818181818182,0.5419847328244275
28,0.9231796329101307,1.1337557576084865,0.6344497607655503,0.5419847328244275
29,0.9122397635542034,1.1380683292869394,0.631578947368421,0.5419847328244275
30,0.9148875073382728,1.1323856315539993,0.6363636363636364,0.5343511450381679
31,0.9000310653704776,1.1340085349920141,0.6382775119617226,0.5458015267175572
32,0.9006065541762485,1.137884300173694,0.6411483253588517,0.549618320610687
33,0.8849809516274758,1.136623200569444,0.6497607655502392,0.5458015267175572
34,0.9036565407896726,1.135939316895172,0.630622009569378,0.5305343511450381
35,0.8811646030850387,1.1398564322304179,0.6440191387559808,0.549618320610687
36,0.8926727175712585,1.139003393304257,0.6526315789473685,0.5534351145038168
37,0.8815614880272076,1.1412264782053825,0.6392344497607656,0.549618320610687
38,0.8715737298630071,1.1391943492962204,0.6478468899521531,0.549618320610687
39,0.866359897492605,1.1445876869536538,0.6401913875598086,0.5572519083969465
40,0.886914830173602,1.1385852298663772,0.6354066985645933,0.5458015267175572
41,0.8626109246146736,1.1450244051809528,0.6526315789473685,0.5458015267175572
42,0.8754875703576649,1.142573433977957,0.6468899521531101,0.549618320610687
43,0.8574537005435907,1.144077544903937,0.6583732057416268,0.549618320610687
44,0.8600841209078519,1.143295091527109,0.6488038277511962,0.549618320610687
45,0.8575207986329731,1.1418013982190431,0.6593301435406699,0.549618320610687
46,0.8567726699644299,1.1447537482239818,0.6497607655502392,0.549618320610687
47,0.849387117949399,1.1438119038370729,0.6440191387559808,0.5458015267175572
48,0.8492074060668215,1.1470553847669644,0.6803827751196172,0.5534351145038168
49,0.8534703506807391,1.1475526403834801,0.6555023923444976,0.5458015267175572
50,0.8341420317095433,1.1483767414821013,0.6708133971291866,0.549618320610687
51,0.8336663955706729,1.1485599233903958,0.6813397129186604,0.5534351145038168
52,0.8408391601446142,1.1477924157644956,0.6650717703349283,0.5458015267175572
53,0.822802689543181,1.1516146769050424,0.6851674641148325,0.549618320610687
54,0.8250052583274659,1.152094315936547,0.6574162679425838,0.5572519083969465
55,0.8328564112836664,1.1517053669645587,0.6842105263157895,0.5458015267175572
56,0.8238312815935418,1.1499864308888677,0.676555023923445,0.5534351145038168
57,0.8240697056482853,1.1532611737724479,0.6784688995215311,0.5419847328244275
58,0.8332583110298266,1.1538761299075062,0.6784688995215311,0.5458015267175572
59,0.8251363419174578,1.1518120911285168,0.6832535885167464,0.5458015267175572
