-33.013802,-34.814720,-30.887102,-31.469685,-29.722399,-27.270336,-31.268013,-31.349480,-31.176357,-29.666821,-34.175415,-28.101181,-32.041546,-33.423275,-33.825912,-29.811268,-34.266426,-26.927176,-32.251877,-30.161743,-29.468952,-31.248114,-30.845629,-32.792793,-31.314528,-31.789526,-29.747272,-30.088120,-28.751278,-30.893892,-31.319492,-33.362816,-29.376230,-30.149084,-28.933821,-31.344608,-29.494658,-32.849815,-31.172398,-34.923042,-32.640411,-30.663998,-30.416832,-31.717892,-33.129036,-34.940018,-29.135572,-33.298683,-31.471148,-31.973280,-30.103476,-30.471279,-31.321459,-29.923056,-26.574017,-33.543812,-29.535822,-32.788898,-34.963100,-30.424732,-32.943081,-34.534416,-28.843044,-32.378834,-30.918537,-32.255943,-32.078800,-31.960531,-31.692383,-31.831121,-29.492029,-32.140060,-35.123909,-31.228210,-31.851494,-35.563881,-30.302031,-32.918465,-29.741079,-31.686068,-31.179939,-34.184120,-28.248041,-30.241064,-29.801363,-31.516029,-30.482534,-31.302505,-33.852657,-28.697716,-34.384766,-33.598995,-32.148190,-29.448620,-34.159092,-30.450842,-32.744473,-31.737473,-26.086130,-32.401340,-29.383778,-29.198814,-33.777988,-31.543077,-30.278620,-33.082432,-35.020081,-31.118971,-30.490952,-29.257570,-30.229879,-31.119860,-29.877426,-33.057533,-31.654703,-33.364670,-33.646416,-29.097328,-30.388964,-34.806137,-30.957664,-26.862272,-31.903049,-29.758446,-28.445770,-35.433273,-32.893028,-31.618917,-34.317234,-33.376202,-31.961487,-26.727900,-34.368103,-29.242550,-32.249752,-30.296991,-31.501589,-33.040745,-30.995289,-29.427052,-28.557775,-31.088655,-30.992899,-28.052893,-29.437746,-30.815477,-28.183777,-35.940487,-31.041227,-32.580261,-32.170177,-34.768234,-32.558365,-33.796707,-31.515396,-31.346363,-32.982578,-28.130323,-29.889013,-28.491631,-35.878990,-30.526104,-29.536180,-29.081217,-30.727543,-32.298500,-27.607592,-30.702366,-29.760714,-31.489256,-30.886023,-28.102362
-36.111549,-40.673832,-33.881939,-36.350735,-35.373390,-37.961407,-37.456268,-35.965698,-33.966248,-33.417431,-33.812740,-36.832092,-38.969086,-35.387074,-38.659622,-35.757240,-37.872360,-37.396206,-36.670887,-37.937317,-40.381664,-36.355679,-36.477257,-39.304279,-33.915298,-37.817120,-36.807823,-35.133419,-36.168251,-38.992973,-38.965500,-36.926212,-37.904961,-33.359722,-35.574940,-34.900761,-39.319126,-35.150848,-36.888756,-37.878475,-37.873302,-35.552135,-38.556587,-35.735893,-36.045029,-37.922508,-37.929573,-35.861012,-36.086166,-38.155785,-36.847187,-36.150898,-39.569626,-35.374680,-38.368511,-38.760082,-37.487965,-33.783981,-37.957001,-34.962608,-36.962849,-36.004410,-35.984615,-33.845303,-36.753963,-33.966957,-37.517338,-35.805744,-37.672821,-38.333256,-39.756062,-39.390072,-38.470798,-38.556416,-38.338448,-37.799400,-34.931309,-34.323391,-38.753059,-34.299988,-35.964413,-37.569145,-40.074860,-34.441132,-36.268013,-37.322346,-33.667763,-39.487316,-35.895390,-36.795174,-37.725842,-39.146107,-34.231567,-36.296150,-36.964981,-37.343842,-31.910929,-36.708263,-38.733917,-36.809113,-36.302349,-36.826298,-37.251602,-38.704353,-38.352844,-40.187576,-41.155582,-35.288525,-40.052624,-39.031574,-37.186825,-33.875561,-36.045341,-37.179726,-33.361782,-37.550056,-37.776608,-38.129940,-35.654457,-34.747513,-38.839191,-40.240555,-36.086639,-36.289017,-35.948814,-36.267918,-38.914928,-37.542110,-39.551403,-37.057625,-39.047756,-32.156860,-43.358871,-35.624435,-39.327648,-37.939762,-39.881950,-38.744514,-41.048462,-38.644814,-35.722897,-37.786846,-34.301025,-35.431889,-36.903648,-36.031799,-36.831436,-41.551933,-37.691090,-37.367287,-39.174427,-34.435204,-28.386456,-37.102592,-36.135811,-32.350624,-36.274719,-31.000458,-36.907543,-33.952423,-36.623283,-36.028385,-38.023968,-38.069344,-39.017399,-36.074940,-37.339874,-36.959419,-35.705925,-40.607742,-35.121120,-32.636032
-32.969997,-33.551285,-32.003517,-30.647610,-33.784531,-31.138315,-29.854044,-32.457352,-27.193312,-29.208279,-31.002274,-33.716465,-33.732128,-31.122780,-34.784088,-31.474642,-29.430103,-33.171970,-31.868259,-34.902031,-35.283997,-34.501038,-32.323761,-34.373028,-30.364992,-34.240349,-32.751785,-30.830418,-33.663029,-33.515171,-37.025753,-34.552734,-32.031982,-29.805046,-32.067802,-31.266472,-36.122028,-34.323658,-34.928955,-32.288540,-35.702118,-33.193024,-32.217724,-30.637520,-32.865395,-30.741146,-34.988148,-31.070749,-32.291714,-27.091579,-34.017006,-29.526358,-32.354015,-30.228210,-34.028965,-34.415672,-30.491467,-33.835533,-33.783550,-30.735008,-31.199072,-36.781647,-30.551823,-31.207537,-33.450783,-31.455181,-32.615963,-34.390198,-33.091137,-35.570030,-35.853970,-32.923573,-29.974796,-33.826603,-30.810244,-34.714844,-31.478704,-27.138397,-29.822578,-32.136124,-32.548882,-33.134853,-33.755444,-31.246923,-33.556911,-34.594296,-31.922441,-35.000282,-28.649734,-31.385706,-33.393154,-34.457035,-30.669844,-34.300724,-30.351761,-30.560915,-31.962780,-31.600203,-34.424377,-33.443783,-33.110966,-35.646976,-31.962357,-35.227226,-35.330025,-38.157310,-32.641094,-30.196363,-32.520733,-34.103691,-29.180971,-28.329473,-30.397226,-30.740862,-30.346146,-33.410473,-29.778416,-30.802280,-31.310591,-30.908083,-33.466488,-35.642410,-35.446854,-31.550755,-31.248503,-32.712257,-37.059441,-31.285849,-37.354317,-33.118328,-33.760593,-30.573996,-36.933296,-33.570644,-34.143803,-34.043213,-32.977856,-30.614143,-33.719814,-33.763180,-31.470474,-31.849106,-32.419487,-28.777481,-31.049074,-33.541435,-33.260513,-36.454811,-31.455252,-32.740067,-30.232660,-37.062843,-31.132301,-32.712330,-34.310947,-31.857521,-33.993813,-30.190727,-33.719128,-33.451622,-34.969036,-31.093733,-32.750069,-34.109020,-30.911240,-33.098919,-31.442978,-31.347261,-29.475832,-36.672958,-31.442743,-29.729685
-33.388458,-38.061169,-35.108932,-32.936417,-33.464336,-32.825920,-32.912712,-35.095547,-29.313490,-32.214066,-34.411865,-32.324680,-34.056278,-33.797779,-34.883530,-32.161308,-32.224873,-33.696987,-33.885395,-36.919724,-38.205128,-33.502285,-32.536777,-35.983364,-31.957291,-36.051853,-32.583866,-33.848537,-33.798332,-34.324341,-37.333344,-33.503525,-34.389469,-31.677170,-33.295406,-31.642328,-35.480125,-35.770172,-35.714165,-35.503334,-35.515381,-32.412510,-33.512081,-32.017277,-35.438667,-32.494488,-35.311031,-34.766724,-31.530081,-32.488125,-35.939758,-33.716827,-35.720730,-32.004333,-36.185886,-35.615780,-33.629616,-33.363781,-34.622490,-31.607939,-32.113274,-34.004082,-32.594101,-31.056211,-31.789860,-33.487038,-34.127941,-33.148712,-32.898235,-34.821964,-36.715084,-36.943371,-35.453564,-37.250000,-32.791790,-35.865570,-32.270252,-28.085484,-33.589260,-34.535812,-34.007919,-34.282532,-37.564053,-33.193935,-34.357597,-33.229233,-31.235903,-36.157646,-33.023064,-32.469833,-34.130993,-36.825546,-33.428612,-33.706219,-33.362453,-33.521095,-33.393177,-35.384258,-36.713699,-32.250301,-33.175320,-34.273228,-33.626740,-34.845398,-34.381065,-39.177872,-36.628071,-32.637215,-36.014492,-35.060909,-32.575951,-30.984007,-32.946697,-33.718430,-32.110302,-33.967793,-31.227125,-34.293579,-32.855923,-32.442200,-36.605827,-38.447098,-36.413090,-35.937096,-32.713554,-36.436260,-39.134560,-35.216934,-38.849472,-36.684395,-35.375065,-30.896744,-39.747662,-33.469341,-35.467365,-34.980679,-33.954250,-33.765293,-35.137688,-35.436707,-32.824772,-34.661995,-34.085831,-30.823185,-32.726234,-32.369972,-33.448303,-39.457184,-35.498585,-34.178856,-34.899677,-37.271065,-32.057228,-34.431393,-37.143612,-33.827179,-35.119560,-30.959633,-35.227287,-34.646095,-36.319069,-32.953121,-37.243198,-36.308716,-35.286354,-34.222572,-33.591526,-34.759846,-31.802641,-38.933479,-31.516975,-31.265642
-37.677166,-40.421837,-33.716568,-36.905186,-36.822044,-34.508484,-35.517406,-35.565254,-33.650944,-30.415134,-38.931396,-36.752357,-40.243931,-35.122311,-36.949448,-34.957973,-36.024723,-34.798531,-32.056137,-36.967201,-39.544807,-39.587555,-39.269379,-37.865482,-34.774582,-38.397171,-38.077042,-32.355228,-36.890160,-37.196533,-40.416206,-37.023071,-37.247456,-35.844749,-35.786438,-37.052715,-39.225815,-36.428478,-38.832817,-43.240585,-38.226177,-37.319622,-34.803188,-39.148552,-38.899933,-40.249615,-39.372341,-39.032707,-37.321404,-37.031796,-35.424164,-37.542343,-40.203735,-35.778439,-37.054455,-39.578442,-38.249756,-35.387760,-37.713989,-37.339363,-40.720982,-38.090343,-38.401512,-38.813431,-38.384289,-38.375710,-38.931309,-37.916237,-40.159744,-36.918537,-33.658939,-39.205406,-36.767441,-36.913952,-37.741016,-39.907970,-33.616577,-37.813679,-35.568546,-40.687004,-37.461975,-39.193661,-35.970249,-38.552891,-37.551716,-40.416389,-37.811787,-39.904865,-38.502678,-34.349293,-39.188721,-37.743172,-39.035000,-35.023060,-36.731770,-36.049583,-37.108261,-37.055084,-35.010239,-38.586910,-34.900883,-37.488895,-41.424942,-37.418926,-38.055397,-38.612183,-40.878025,-32.709484,-39.167255,-40.131989,-34.757301,-34.221386,-34.888699,-39.866077,-37.711384,-40.982262,-38.203579,-36.197056,-38.073582,-39.761364,-37.660080,-37.555271,-35.255959,-36.498940,-32.991634,-38.851974,-39.286949,-35.118759,-40.759361,-39.476177,-38.154068,-35.094540,-38.269253,-34.655708,-38.552036,-35.069305,-35.567261,-36.249653,-33.965511,-33.865864,-33.833729,-38.611118,-34.909023,-36.166309,-37.733547,-37.656975,-36.275230,-42.695095,-39.643642,-43.239029,-38.137123,-37.914139,-38.804672,-37.529327,-38.098675,-34.413834,-36.652218,-33.773979,-41.947460,-37.208405,-37.374611,-37.787094,-35.870510,-40.265331,-37.156883,-38.488766,-35.316105,-39.123779,-33.490543,-33.994747,-34.275711,-34.008156
-34.439888,-35.103626,-28.829464,-31.580734,-28.426542,-29.468281,-27.171267,-29.304991,-29.893095,-28.166965,-35.463840,-28.692394,-35.375134,-33.049019,-31.775774,-31.987423,-32.008156,-28.710701,-28.902853,-29.017046,-30.150421,-30.744829,-31.583799,-34.321827,-28.905251,-31.978355,-32.612179,-29.361267,-29.567642,-33.032104,-33.561115,-31.174566,-29.020706,-30.698914,-29.627285,-32.543114,-32.863411,-32.474991,-33.109558,-33.974682,-31.599745,-32.698940,-26.997288,-34.192982,-32.441734,-37.454365,-32.107582,-31.609554,-33.988110,-30.220518,-30.923391,-32.846931,-33.207851,-32.609638,-30.135321,-30.698792,-31.718393,-32.708431,-35.155430,-34.694386,-33.484718,-34.009907,-31.120218,-34.834293,-33.392551,-33.534348,-33.927155,-32.369576,-32.080158,-30.171780,-28.959888,-35.390099,-31.976648,-32.018040,-32.905552,-35.107227,-29.728210,-35.511646,-29.311165,-35.146114,-31.420998,-36.160915,-30.381090,-33.312508,-30.676767,-33.189995,-29.263708,-30.253544,-34.698299,-28.858355,-33.953201,-31.407457,-34.216503,-29.844498,-32.932259,-31.580830,-32.723293,-32.824291,-31.605661,-32.899269,-32.319843,-31.395128,-36.714622,-33.961914,-31.121725,-34.047497,-35.825523,-30.068699,-31.665325,-35.061615,-30.648993,-31.615217,-28.959751,-33.419609,-33.880898,-35.074829,-32.210266,-29.113913,-35.549259,-34.094639,-32.744179,-32.668221,-33.983559,-32.655365,-29.153187,-35.898174,-34.315964,-30.170403,-35.553577,-35.119217,-34.753769,-29.343500,-38.105259,-30.884933,-34.294346,-31.262022,-33.834702,-32.228516,-32.034134,-32.325996,-29.662527,-35.224949,-31.945263,-30.566864,-32.586887,-32.097805,-30.889879,-37.204418,-31.633316,-37.068325,-34.858574,-34.406460,-35.701118,-32.598751,-30.813900,-31.849171,-31.436497,-30.061226,-30.720766,-30.482464,-34.676403,-32.130527,-29.040567,-33.756142,-33.177914,-33.514946,-30.027363,-33.121967,-30.718332,-30.442884,-31.554527,-27.979429
-42.007938,-39.637302,-38.483952,-38.957531,-34.294941,-34.387123,-36.394222,-33.267353,-31.777525,-32.697258,-39.352390,-34.435780,-42.794205,-36.967243,-38.477024,-36.809982,-37.751282,-37.116512,-40.843391,-35.398952,-36.927719,-38.667980,-37.365562,-41.164803,-34.519001,-36.275185,-35.682896,-40.722332,-37.611607,-41.297974,-41.599285,-37.723221,-37.760189,-39.636776,-36.118534,-38.378853,-41.024464,-37.025188,-40.196533,-42.097916,-37.563450,-35.817913,-33.845428,-39.652412,-39.633457,-44.184277,-42.764343,-39.490421,-37.507683,-37.128750,-38.885666,-37.173153,-40.295212,-39.801086,-39.321587,-38.744785,-40.878910,-37.830620,-37.332832,-42.488312,-41.635338,-37.860943,-38.437263,-39.443295,-34.225964,-43.448380,-42.375072,-35.969440,-35.325356,-36.148552,-38.296909,-42.611671,-38.276314,-41.588230,-41.112301,-40.182880,-34.448685,-41.877617,-36.928799,-46.108963,-39.130856,-40.156929,-37.352146,-43.239140,-38.188637,-37.331207,-32.481018,-34.485744,-39.547611,-37.168022,-39.328445,-41.687847,-40.911259,-37.122620,-38.896797,-39.992748,-40.208637,-37.893196,-39.909370,-37.346260,-40.318047,-37.982498,-42.488522,-41.477100,-36.349895,-43.991291,-42.050293,-38.083927,-42.234612,-45.408413,-34.056980,-34.685879,-36.830070,-39.478161,-38.362446,-41.780056,-39.922199,-37.682327,-39.913975,-40.690872,-40.170601,-42.483585,-41.191170,-43.383102,-36.891205,-42.802559,-40.426384,-40.288654,-42.230381,-43.663162,-39.920246,-36.871418,-43.670170,-38.335300,-41.801460,-39.086224,-41.304455,-40.536167,-37.197258,-37.182487,-37.334610,-44.480312,-36.637512,-38.366066,-36.846134,-37.232807,-37.819557,-47.470867,-40.995632,-43.623833,-44.347034,-42.871296,-43.073055,-39.198624,-41.405529,-43.094406,-40.130226,-36.092365,-40.168545,-39.903618,-41.524982,-36.051975,-36.361515,-42.116558,-40.623608,-38.545818,-35.235054,-42.561020,-36.309547,-37.731560,-37.889790,-34.871529
-32.686119,-35.085896,-31.745108,-32.551483,-30.722153,-32.983013,-29.707979,-30.174818,-29.850821,-27.621107,-33.034904,-31.351620,-34.475742,-33.793457,-34.309757,-32.940281,-35.095463,-34.133270,-32.610451,-30.203354,-32.633186,-30.440378,-31.856966,-33.893562,-27.081360,-33.597694,-33.651237,-31.593552,-26.990355,-35.113811,-31.706524,-34.339233,-31.289684,-32.856865,-30.241795,-29.513086,-33.385895,-33.237850,-33.462704,-30.652149,-32.742401,-31.326130,-32.336384,-30.827232,-30.528347,-35.069340,-33.757481,-31.198793,-34.956070,-33.688759,-31.517700,-32.466892,-32.954586,-32.636826,-33.810905,-34.355217,-31.134073,-32.497444,-31.653151,-32.401978,-33.514145,-33.655472,-30.821259,-34.264233,-31.297005,-34.279144,-33.770988,-32.185692,-30.115269,-34.857616,-34.895496,-38.031960,-35.893589,-33.215935,-36.291172,-33.838303,-32.297283,-32.891331,-33.477016,-32.209320,-30.966515,-35.118908,-34.499119,-32.613625,-31.803658,-32.316383,-29.720018,-34.916252,-33.149792,-32.450321,-34.261887,-38.511860,-30.343788,-32.747929,-32.256657,-33.087856,-32.642517,-31.399275,-33.349174,-29.636030,-31.295385,-32.896534,-35.289787,-34.042011,-33.779339,-36.202660,-36.396523,-30.896788,-35.507278,-36.430046,-33.582409,-29.624575,-31.980843,-30.905968,-33.026302,-34.731968,-33.690334,-32.669739,-32.773396,-33.775776,-33.183002,-34.944702,-34.286556,-35.047558,-31.556831,-35.673595,-35.382183,-34.667606,-36.939007,-32.333431,-35.274975,-28.935656,-38.764072,-31.425201,-33.408562,-33.828453,-37.826195,-33.888420,-34.178726,-32.979229,-31.375402,-34.674908,-31.841167,-31.196650,-34.179184,-33.724571,-30.125956,-40.996891,-32.518978,-35.886627,-35.992958,-37.098370,-30.763266,-32.034195,-31.716045,-33.202343,-33.490311,-30.337877,-31.410542,-27.598875,-35.830582,-30.416342,-30.612549,-33.298248,-35.361362,-34.159359,-31.413746,-32.474846,-29.236443,-34.733738,-30.500317,-28.890158
-35.825558,-41.184551,-37.877483,-35.881840,-40.287750,-38.863354,-39.659542,-39.756786,-36.119423,-36.001339,-39.612217,-38.937191,-39.505753,-40.144299,-37.537354,-41.063705,-39.946232,-38.063351,-39.574203,-42.101055,-44.777237,-39.515289,-37.395920,-41.172626,-38.470776,-41.006500,-38.508270,-37.386478,-40.646885,-39.180828,-43.110210,-38.427883,-37.900673,-37.079750,-39.874779,-35.962742,-38.805328,-38.467941,-40.526566,-42.271027,-36.663628,-36.498703,-39.831158,-39.123993,-41.396057,-37.589455,-44.230267,-43.755810,-36.391396,-36.384277,-41.324493,-37.371845,-37.729565,-39.357300,-43.284218,-39.612995,-38.392597,-38.490990,-38.759457,-37.433620,-36.200447,-39.245731,-38.080883,-34.820278,-39.763000,-35.977371,-36.881863,-41.718372,-37.393261,-36.094151,-39.678761,-42.127853,-38.909927,-37.804493,-37.134941,-43.629826,-38.694683,-37.144775,-41.049915,-39.470207,-39.581474,-43.592381,-42.736259,-37.355618,-39.299152,-39.812302,-37.311043,-41.396049,-38.916653,-38.765255,-36.954857,-39.846752,-39.716782,-39.179218,-37.378746,-37.456867,-36.375961,-40.412437,-41.141052,-37.632690,-38.471596,-37.302505,-39.717327,-38.841202,-40.530350,-44.201973,-40.737782,-40.545120,-39.053204,-45.050980,-36.247112,-35.828903,-38.704350,-40.356190,-34.823635,-37.170849,-40.189022,-40.156303,-36.565235,-34.615696,-43.003410,-39.927303,-36.665878,-38.229706,-37.618160,-42.226517,-40.354889,-38.389080,-39.863663,-43.985168,-37.678921,-34.639198,-43.539650,-38.859821,-37.839497,-42.794910,-39.955288,-39.488060,-42.259167,-41.113926,-38.608593,-37.269615,-37.543732,-36.978188,-36.923717,-37.650585,-37.352589,-41.601181,-41.679363,-41.217205,-37.276123,-42.879486,-34.384727,-39.011715,-41.525459,-37.803516,-38.703468,-35.274837,-43.032280,-39.150715,-44.994659,-40.043407,-40.725582,-41.542973,-39.016090,-36.206020,-35.231037,-41.718403,-35.753403,-40.903976,-38.546928,-39.869091
-36.998508,-39.129356,-35.903152,-37.135250,-35.231335,-36.451977,-31.685486,-34.119404,-31.370306,-31.214346,-37.120373,-35.168106,-41.279263,-35.448261,-34.258949,-36.485592,-37.601673,-35.379185,-41.507084,-40.013683,-39.390511,-35.340996,-37.946247,-40.872604,-34.042976,-37.540089,-35.602146,-34.154697,-35.591694,-39.046349,-40.732296,-35.398125,-38.493328,-34.273376,-36.317261,-36.284424,-37.280861,-33.272785,-40.300537,-40.279549,-36.427074,-36.821735,-35.085022,-37.783752,-38.478218,-40.122231,-42.953640,-41.092304,-36.250717,-34.942844,-37.751904,-36.793697,-35.430805,-40.033936,-40.413330,-33.871918,-39.290642,-34.589878,-36.472706,-41.030464,-38.930153,-36.504570,-40.024429,-36.410610,-37.984955,-39.267761,-38.096458,-37.977852,-37.410839,-35.245811,-37.178535,-40.241215,-38.311726,-39.814087,-39.070984,-40.473366,-37.986824,-40.865292,-39.647270,-43.246071,-36.977455,-41.383057,-38.226028,-36.693047,-35.281662,-37.899986,-34.030151,-34.402481,-39.277409,-38.206482,-40.215286,-42.229984,-37.660343,-35.562149,-38.284592,-39.070652,-35.633064,-37.277039,-39.582600,-39.980095,-37.097385,-38.044701,-39.792435,-38.133659,-38.471981,-41.087891,-41.040371,-36.596230,-40.383392,-42.142208,-34.272545,-36.525337,-36.019447,-38.818035,-37.609123,-39.317059,-41.684750,-39.160538,-38.391319,-36.438831,-37.719986,-39.679276,-37.782642,-37.259033,-34.845329,-37.210114,-38.676064,-38.563660,-39.269085,-40.917377,-39.299835,-33.163994,-44.280357,-39.927700,-38.781483,-38.199379,-36.078869,-37.017597,-39.545670,-38.527210,-37.371532,-37.520939,-34.668591,-40.309700,-38.270954,-37.210457,-37.431396,-45.680107,-39.713985,-40.014900,-40.810207,-39.550575,-38.953255,-38.894161,-35.458462,-34.497875,-39.090302,-35.665199,-40.474537,-34.621407,-37.966614,-38.981861,-39.686092,-40.676273,-39.355007,-35.232151,-33.993317,-40.522331,-34.045399,-38.776459,-33.629517,-34.459621
