-48.319572,33.818024,-52.590862,31.424459,-37.824989,41.699326,-47.119087,49.907757,2.112276,-51.066570,-77.517090,38.008377,7.091498,1.593307,39.992554,-48.134018,26.918673,18.893198,-45.386955,-40.088631,31.357868,-40.671589,-50.327595,114.369850,80.691879,-62.495338,121.192619,22.378405,2.318905,-7.148120,4.446894,71.993118,-33.216587,48.218014,-11.528150,4.055151,60.722065,2.302803
-72.472908,51.781185,-69.706627,43.290802,-48.953175,60.061424,-71.719574,70.372475,-13.145521,-70.524094,-106.580002,60.908379,15.534478,7.550440,52.739578,-64.280907,32.454254,24.526098,-63.610176,-60.916138,37.595943,-59.482635,-67.110100,164.202896,107.597641,-95.751358,180.848099,29.480433,3.264366,-6.942935,7.604692,103.015114,-44.362537,71.634048,-18.674900,12.990214,83.402359,12.802728
-53.791378,40.397221,-55.188374,25.892220,-39.475750,43.235771,-56.804413,50.073593,-15.523623,-48.792793,-77.984238,38.799786,11.945260,4.772896,32.330582,-43.707314,20.079000,19.297552,-44.737278,-40.539654,21.667013,-47.384640,-52.821453,112.280678,81.830452,-64.285721,131.130737,26.295204,0.159935,-6.298179,8.861838,75.160545,-26.907101,41.426601,-5.091676,4.077869,54.533363,11.921394
-52.472275,38.373795,-58.151165,36.121960,-42.959095,49.534061,-55.991283,59.698868,3.144346,-61.206123,-93.470367,45.899994,7.264869,0.764040,49.147675,-58.371113,35.921707,24.676823,-50.630547,-48.973297,37.500618,-44.935734,-57.611889,130.834152,94.693283,-70.415283,138.675583,29.776361,2.845274,-10.599872,0.247384,82.553444,-39.702034,56.153557,-9.556077,2.385044,73.516846,2.278444
-48.456276,39.208946,-56.898438,33.838043,-39.076797,43.951744,-55.593517,57.985317,1.885695,-56.356907,-93.414673,38.904106,9.579799,1.578056,50.242165,-53.500000,26.798130,18.876352,-47.975002,-47.318531,34.787758,-44.973389,-52.573639,121.189423,85.546112,-66.599236,129.107788,23.442221,4.185883,-11.176578,-1.341466,78.997200,-38.861332,54.417843,-9.839413,2.976596,72.587578,0.702567
-57.995121,44.535530,-67.194588,37.958534,-47.198860,52.411942,-62.518513,67.812904,6.689852,-65.134193,-104.636314,48.108383,12.698333,1.277317,52.463531,-62.602585,34.979954,22.441259,-56.825352,-48.874546,41.167641,-51.516895,-64.618042,146.076279,101.352066,-80.029167,150.509537,28.971041,2.740873,-11.959201,4.604132,92.967453,-41.898556,62.339794,-12.637654,1.453036,83.384956,1.124599
-28.152462,19.212658,-33.957153,23.131645,-21.732439,22.822622,-35.122833,41.522419,7.532604,-36.569489,-61.766613,22.718170,2.255136,1.554554,37.535404,-38.368687,12.006797,8.239040,-29.412325,-31.263193,21.509680,-19.468845,-28.155567,78.922600,42.482067,-40.876598,72.334167,17.272644,5.471420,-8.410167,-5.670451,47.327866,-30.982334,42.476780,-10.121629,0.743430,51.386604,-0.675173
-54.717308,43.361012,-59.476803,31.954044,-41.393147,44.944748,-50.795948,55.858681,-2.876940,-58.732105,-87.610367,40.449650,10.194493,2.145414,43.902451,-52.081863,29.842354,23.316696,-49.923397,-45.258560,35.956627,-47.082085,-58.287083,121.114861,92.950470,-66.007050,134.913361,23.963896,3.606913,-5.878985,0.834772,81.445427,-36.981194,51.090923,-10.268684,0.910053,69.024696,-0.048120
-30.074272,17.428915,-25.405540,22.341339,-24.859316,28.769062,-27.485041,32.610329,5.167442,-36.433067,-55.694134,24.681171,6.911726,4.289927,29.081203,-35.551468,15.001187,14.615879,-31.905130,-27.130863,22.497234,-20.385002,-27.796364,77.786331,47.819263,-40.465385,72.909668,12.942779,2.746646,-3.816714,-3.331496,48.110119,-25.801579,38.219387,-11.502594,2.720818,41.466400,-1.456499
-48.505604,34.528564,-57.536190,38.208427,-41.730492,49.301426,-53.616779,63.114876,11.490713,-66.520210,-102.725006,40.113968,12.322934,0.058830,50.729107,-63.587837,27.288601,23.340158,-48.534275,-49.111061,42.227650,-38.789387,-55.678799,137.329498,89.325027,-74.639465,135.051010,25.788969,0.519045,-12.933215,-0.626974,83.078773,-44.520664,60.552315,-12.735245,2.658810,75.762100,-2.603052
