-1.298284,0.929260,0.043275,-2.181009,-0.061290,-2.681888,-2.674768,-2.763118,0.806678,-1.181256,3.334166,-1.306676,-1.947392,-2.226906,4.352911,0.991779,-2.776152,-0.769511,0.196126,-1.857552,-2.410321,-1.593029,0.672759,3.358394,3.371034,-2.435927,-2.590908,-5.233668,-8.879236,-2.650334,-1.195364,-4.645227,-3.734522,4.261233,-2.506880,2.379339,-3.310972,0.039754
-0.159000,1.949729,3.163411,1.910986,-1.992319,1.433136,-2.047820,-4.030728,1.397240,-0.522287,-0.059339,1.643324,-3.405134,0.303158,-3.079873,1.617064,-1.376843,2.380615,-1.167992,0.195282,1.858480,0.914107,-2.693668,-0.327646,-0.357572,-0.315432,-2.545542,0.239388,-1.893743,-1.938062,0.539603,-2.942748,-3.486650,3.993944,0.464553,2.105806,-1.573399,-1.817819
-0.209831,3.583486,1.316272,-2.776910,-0.952393,-3.325781,-0.992823,-3.589705,-1.811407,-1.408787,2.477400,-1.062666,-1.759744,-1.853447,2.096247,-0.584560,-1.979970,-1.537042,-0.824313,0.124176,-0.524677,-1.466886,-1.671239,3.708743,3.728610,-2.010276,-0.921354,-4.484484,-9.032598,-3.746289,-0.318854,-5.641314,-4.059696,1.632788,-0.515441,1.555713,-1.803107,0.477483
-0.750948,2.342237,1.911393,1.287947,0.134234,-2.489916,0.084853,-3.324431,-2.538803,-2.862859,1.500987,0.071850,-3.800022,-0.309682,1.925028,-0.309258,-1.768582,3.567675,1.457039,1.071144,-2.351044,1.798449,-1.575117,3.626793,3.756760,-2.570243,-0.576762,-6.943185,-10.654745,-3.745844,-4.446365,-2.876785,-2.344517,2.947131,0.308774,1.860945,-1.460728,1.249333
-1.048232,-0.563600,1.688834,3.563003,-1.197821,1.046824,-3.379538,-2.836212,-1.196075,-1.879602,-2.748347,2.398204,-2.935025,0.601015,-4.674661,-1.588554,2.587325,-0.501916,-1.635723,3.171995,4.164338,-0.254987,-4.155458,1.991127,2.023068,-3.305586,-2.103049,-3.626815,-3.608247,-2.840974,-0.310451,-4.616252,-5.053041,1.881543,2.525494,0.346949,2.991222,-2.066239
0.458680,-1.613880,3.329843,0.739461,-1.406064,-0.860740,-0.131984,-3.016947,-2.021895,-1.726558,0.536807,-0.304184,-4.968645,-2.462478,-3.358373,0.079426,-1.091028,0.990596,-0.454030,-1.118101,2.400252,-0.256987,-2.742589,2.453007,2.538570,-4.239403,-2.701682,-2.187820,-9.226504,-3.360143,-1.527118,-3.354179,-4.399174,2.434938,-1.033542,2.538646,-0.843267,1.940098
-3.953470,-0.390359,-0.167097,2.541738,1.199301,4.385132,-4.346326,-2.040292,0.549414,1.750583,-2.575385,1.517081,-4.000154,-1.101823,-0.052996,1.552646,-0.048077,0.733413,-3.185119,2.643219,1.001970,-0.120760,-1.317918,0.319668,0.296593,-3.687618,-1.601590,-3.671668,-9.084972,1.384180,0.719843,-2.372102,-3.910743,2.621788,-0.713866,1.128613,-0.469693,-1.694935
-2.156068,0.131004,1.767633,1.159572,-0.958454,1.075317,-2.737226,-3.187080,-0.509131,-1.809324,0.598953,1.027319,-4.032137,0.317304,-0.139174,-1.060980,-0.026658,2.023678,0.751660,-1.140137,-1.319895,0.829978,1.343475,1.984645,1.986973,-4.706188,-2.918298,-4.102071,-6.889010,-3.758294,-3.652890,0.519137,-1.416790,2.864601,-0.093356,-0.176571,-0.462123,1.147495
-1.412661,-1.549201,1.839984,-0.363527,-1.075977,1.810382,-2.309530,-1.731863,-1.961674,-1.892149,-0.228501,2.382149,-3.954736,-1.755464,-0.608997,1.208056,-1.081690,-1.242459,-1.620482,1.571380,2.292032,-2.596138,-3.493258,3.708562,3.746036,-6.023133,-3.125128,-1.206230,-7.374783,-2.687193,1.176754,-3.660680,-5.154291,0.842022,-0.148603,2.725977,-1.284321,-1.597984
-2.550589,0.608064,2.814984,1.374438,-1.789911,1.846487,-3.221396,-3.605628,0.822087,-1.810197,-0.119464,-0.735265,-1.385660,1.617220,-0.821711,-1.130742,-0.200699,1.367682,-0.466037,-1.272800,1.107049,1.150609,-0.670248,0.991432,0.963275,-2.782325,-3.428720,-2.643748,-3.733696,-4.041325,-2.219759,-1.989952,-2.545233,3.599301,-0.296848,-0.590532,-0.177249,-0.054400
-0.951121,2.788506,1.929550,0.864639,-1.614056,0.326065,-3.177403,-2.631580,0.402952,1.125844,-0.360990,1.494454,-1.930081,0.135685,-1.441838,-0.346272,0.731310,-0.077620,-0.934266,0.271685,1.152505,-0.438566,-2.061892,0.537741,0.554293,-2.290401,-2.725514,-0.261713,-2.165653,-2.303744,1.043164,-1.617540,-3.558062,3.298676,1.118033,2.207792,0.450097,-2.006892
0.956305,1.137945,2.480528,-0.551128,-3.211428,-2.534806,0.868882,-2.037259,-0.231439,-2.984925,2.103488,0.879372,-3.327424,-3.025736,-3.113353,-0.460475,-0.933252,-1.934786,0.798838,2.167121,0.220670,-0.491513,-4.104047,3.266479,3.196779,-1.778610,-0.590455,-2.233507,-8.726521,-2.610013,-1.877822,-5.082582,-2.255055,2.405880,-0.519966,2.644907,-1.117060,-0.466417
