,train_acc,train_loss,val_acc,val_loss
0,0.6845931014489288,0.594767489776232,0.7010038379254401,0.5828900349968895
1,0.7083920491225134,0.5676358664592168,0.7018482119854333,0.5745730811261875
2,0.7112310478134564,0.5628588181373813,0.7048503583340296,0.5705658161278927
3,0.7130431428426263,0.5594867846394825,0.7063983774440173,0.5683780987207477
4,0.7154995393643602,0.5566331631551741,0.706445323379707,0.5664896333918852
5,0.7159827304597838,0.5543538227551934,0.7067266726026348,0.5649815924239882
6,0.7172310791949598,0.5521560712178062,0.7076179381997827,0.5635308027267456
7,0.7187815215994405,0.5497284127084372,0.7080401796283143,0.5622555124780924
8,0.7211775367462462,0.5478279311965236,0.7086030412697749,0.5616002814867492
9,0.7206942989521566,0.5461122453805592,0.7079463421554701,0.5603493179016997
10,0.7224459192090665,0.5442543953269515,0.7085561497326203,0.5597406126386129
11,0.7217211092165982,0.5437023711277496,0.7088845536883077,0.5589633661582933
12,0.7242781880618783,0.5419834281710513,0.708462366658311,0.558141908862374
13,0.7254258077748422,0.5404535654216845,0.7091190113740808,0.5576177755779124
14,0.7254661087234602,0.5395920897770584,0.7091190657726159,0.5571576958246622
15,0.7252245365250812,0.5385962973684415,0.709353632255459,0.556581681318674
16,0.7267345845836123,0.5371743768065963,0.7093066863197693,0.5560775084716538
17,0.7275198693483407,0.5356931273683666,0.7106670304840685,0.5555478467235803
18,0.7288084723334688,0.534599684811587,0.7107139764197582,0.555315143071819
19,0.7295533627522475,0.5337704124574727,0.7109015969669117,0.555065059300625
20,0.7313453773551071,0.532506534044489,0.710854705429757,0.5546271744683889
21,0.73045955036283,0.531909264264986,0.7114644586083723,0.5543290753840551
22,0.7324930904654026,0.5302166280029562,0.711370675534063,0.5538674007550067
23,0.7322112173184057,0.529912711763163,0.7112299465240641,0.5537994800404431
24,0.7326541074652113,0.5297334875281566,0.7115582960812166,0.553578754159856
25,0.7338823757740771,0.528255396018798,0.7119335915740586,0.5531281977626304
26,0.7336407101783665,0.5274937882757224,0.7127310740968973,0.5526187898003482
27,0.7346273128915216,0.5263431554955204,0.712261886732676,0.5527962874388738
28,0.7334393922299397,0.5259612111664037,0.7124026701412098,0.5524872051628303
29,0.7346877409651157,0.5248076849158885,0.7130593692555147,0.5519843475491393
30,0.735090423560635,0.524039750666498,0.7130124777183601,0.5519631061961944
31,0.7345468043916172,0.5240550715000281,0.7125902906883633,0.5518662723415463
32,0.736962946663399,0.5219573389963968,0.7124496160768995,0.5519177462115432
33,0.7374863920087749,0.5219811347484954,0.7141382553998161,0.5510987409933366
34,0.7371240570605394,0.5217758043175357,0.7136691768326648,0.5513518144527646
35,0.7378890746042942,0.5216150149281187,0.713528447822666,0.551149163016661
36,0.7374058368102047,0.5200472233992273,0.7143728218826593,0.5509225373387124
37,0.7392984870379447,0.5195243887848405,0.7144666593555036,0.5506198290410101
38,0.7390568681409,0.5181609572986655,0.7144666593555036,0.550818394318409
39,0.739680995809822,0.5182905421972093,0.7136691768326648,0.550454257218808
