,train_loss,val_loss,train_acc,val_acc
0,0.6010894434303758,0.582145260490534,0.6777889854029605,0.7037967361566674
1,0.5695002202211955,0.5761542793448645,0.7076806757438696,0.7058055382648497
2,0.5646381602332923,0.573363330073029,0.7088391171688099,0.7050020640132991
3,0.5613769215830205,0.5711424960434892,0.7110047846889952,0.7054038011390744
4,0.55853347510242,0.5689689758169743,0.7128934869355562,0.7057050748635794
5,0.5550840891149056,0.567392328768286,0.7143288936341209,0.7071113295227517
6,0.5533836764582036,0.5662845282154229,0.7149584610496411,0.7081156723371899
7,0.5518502978046546,0.5651466072970674,0.7164945611543062,0.7077138769717617
8,0.549539517700387,0.5638805741572198,0.7179803729627692,0.7076134718101443
9,0.5478148806608465,0.5630421037892349,0.7196675715834331,0.7076135300497972
10,0.5460743250744194,0.5622828129593652,0.720246733889055,0.7087183362655057
11,0.5441541265928004,0.5616624441765646,0.7214556388307416,0.7105263280504532
12,0.5432648371566425,0.5612959233859113,0.7229665071770335,0.7092205950322041
13,0.5425538588653911,0.5607009743916169,0.7230671421762859,0.7100240692837547
14,0.5406464253030896,0.5600471828730051,0.7240493701405503,0.7099236641221374
15,0.5400976271720594,0.5596872818379002,0.7242004686565491,0.7102249960862953
16,0.5382649175288005,0.5590249195353676,0.7256107020035886,0.7098232007208671
17,0.5380038617330305,0.5590000061588433,0.724955961236543,0.7111289919787691
18,0.5358851056920284,0.5583823748672282,0.7267439116701555,0.7114302657032741
19,0.5355552111516159,0.558305480325495,0.7267439116701555,0.7107271966133408
20,0.5340797653608915,0.557962849849963,0.7282548384232955,0.7112293971403865
21,0.5335795532288163,0.557711546430151,0.7271719754597787,0.7113298605416567
22,0.531881199812775,0.5576830021752656,0.7290858510578648,0.7106267914517235
23,0.5319150100769608,0.5573830625028101,0.7286326139167165,0.7123342615957479
24,0.5301091671845559,0.5572019619796112,0.7321833414324163,0.7115307873441973
25,0.5292359532636889,0.5571141208856161,0.7307227029754785,0.7113298605416567
26,0.5296856359146428,0.5567637386212823,0.7311759985234749,0.713037330685681
27,0.5283577579915809,0.5565298299753029,0.7325610585189892,0.7131377940869513
28,0.5265599737327065,0.5563235342047597,0.7339209451629785,0.7136399946139969
29,0.5264228859586578,0.5565171050661393,0.7326114052220395,0.7129369255240636
30,0.5258188232280421,0.5559184872012102,0.7344749925239235,0.7140417317397721
31,0.525142626984838,0.5559122064186417,0.7339210035698266,0.713037330685681
32,0.5242492293056689,0.5559949872602943,0.7349533446097488,0.7138409214165374
33,0.5225126689130609,0.555916522522919,0.7353059467516447,0.7131378523266042
34,0.5222741761561216,0.5555757254589605,0.7362377111991627,0.7137405162549201
35,0.5214074544359052,0.5555669988384684,0.7371191289436304,0.7146444539077409
36,0.5212432094738244,0.5550418509781816,0.7372198223497309,0.7135395894523795
37,0.5213561160427531,0.5556400218082749,0.7380760667426735,0.7139413265781548
38,0.5191404745624396,0.5554246081195715,0.7398387854179127,0.7150461910335162
39,0.5187102521435496,0.5551079491167578,0.738755980861244,0.7136399946139969
