,train_acc,train_loss,val_acc,val_loss
0,0.014537107880642693,5.859639969324464,0.0303030303030303,5.122152969373952
1,0.05279265493496557,4.655089694302594,0.053475935828877004,4.84882333316905
2,0.1262433052792655,4.083139414995247,0.071301247771836,4.645251023365639
3,0.2195868400918133,3.5831938375474484,0.0944741532976827,4.509522285053436
4,0.2999234889058913,3.1511427639273166,0.13012477718360071,4.370187693951177
5,0.4123947972456006,2.7598374931522245,0.1461675579322638,4.274342097488105
6,0.5011476664116297,2.412695616460886,0.1622103386809269,4.1932938264653
7,0.566947207345065,2.16732286088961,0.16934046345811052,4.154291304250027
8,0.6358071920428462,1.9071252625136312,0.1746880570409982,4.114278479693407
9,0.685539403213466,1.669478232749291,0.17825311942959002,4.10776625512543
10,0.7260902830910482,1.5086508496125053,0.1907308377896613,4.040744573249749
11,0.7681713848508034,1.3317207703630525,0.19964349376114082,4.06253801352625
12,0.8125478194338179,1.1680903613293727,0.19964349376114082,4.082845131981181
13,0.8377964804896709,1.0473807659099919,0.20499108734402852,4.057821098708427
14,0.854628921193573,0.9359055186102385,0.19607843137254902,4.082266018777395
15,0.8691660290742157,0.8445553057232064,0.2121212121212121,4.084110163962352
16,0.8959449120122418,0.7556525481139419,0.2103386809269162,4.149964482176538
17,0.9005355776587605,0.6785710806393314,0.1925133689839572,4.190326116089302
18,0.9196633511859219,0.6213766050787947,0.2121212121212121,4.161734694890585
19,0.9211935730680948,0.5616084700357667,0.20855614973262032,4.123819922380906
20,0.9342004590665646,0.5000884391555552,0.2245989304812834,4.138092500853241
21,0.9372609028309105,0.46240702100445863,0.19607843137254902,4.291032695940259
22,0.9487375669472073,0.4302328534184883,0.21390374331550802,4.212145492567311
23,0.9602142310635042,0.39746757222777024,0.2424242424242424,4.123889554205638
24,0.9495026778882938,0.3732524421165805,0.2192513368983957,4.264822250169016
25,0.9540933435348126,0.3555654130858963,0.2121212121212121,4.248319066569555
26,0.9686304514154552,0.30416539802793885,0.2281639928698752,4.33796674045012
27,0.9739862280030605,0.2782918571764582,0.2067736185383244,4.33150354681168
28,0.9655700076511093,0.2884101002906786,0.21746880570409982,4.411989593675854
29,0.9739862280030605,0.24925160935318189,0.2335115864527629,4.218574002889813
30,0.971690895179801,0.2423189640352994,0.21390374331550802,4.515068157896426
31,0.9739862280030605,0.23198358334925856,0.23529411764705882,4.454572947055048
32,0.973221117061974,0.23241353667730946,0.2549019607843137,4.3174540754308035
33,0.9678653404743688,0.20057850160052418,0.2459893048128342,4.389312079458525
34,0.9808722264728386,0.1909761541361287,0.2388591800356506,4.442994608173608
35,0.9747513389441469,0.19945807688297346,0.2584670231729055,4.410438631945115
36,0.9839326702371843,0.15728313552946788,0.23529411764705882,4.496246147495753
37,0.9801071155317521,0.1632848445841987,0.2477718360071301,4.49460975966564
38,0.9762815608263198,0.17285491476069165,0.2067736185383244,4.763247282534785
39,0.9801071155317521,0.14895318028985222,0.2388591800356506,4.618172104983406
