,train_acc,train_loss,val_acc,val_loss
0,0.6824990398754304,0.5947930188970705,0.7004878678211341,0.579171371013723
1,0.7102444451003013,0.5639585974386109,0.7023172905525846,0.5718321599424842
2,0.7149356996730346,0.5569595518965893,0.704662737786876,0.5680524968208476
3,0.7181774276581627,0.551993936095059,0.7061638653597092,0.5656583379296696
4,0.7218620457900966,0.5469830489012697,0.7070081850211675,0.5639950030627735
5,0.7243587432604486,0.5435252626980182,0.7078525590811608,0.5626369147377218
6,0.7254862825471021,0.5402691238876874,0.7083215832497771,0.5612290702401636
7,0.7280030137450985,0.536435849924715,0.7094943612654578,0.5601955652236938
8,0.7294125195760807,0.5337790153413304,0.7113237839969084,0.5595842791113624
9,0.7307212029875191,0.5317315160544117,0.7103856268626058,0.5586823705258429
10,0.7339829647002917,0.5287399698781347,0.7115582960812166,0.5583558962306875
11,0.7330568367593965,0.5279925757222442,0.7120743749825924,0.5577241883558386
12,0.7363186451708349,0.5257106129687162,0.7135753393598205,0.5571428874172204
13,0.7379293755529122,0.5232168203241149,0.7140444723255068,0.5568684356522857
14,0.7387549145675928,0.5217348394634711,0.7141852013355058,0.556714906837001
15,0.7397414238834162,0.5202690071291657,0.7137160683698195,0.5564499275357115
16,0.7394193431851329,0.5184460166719184,0.7135754481568906,0.5560870130219349
17,0.7419763753317473,0.5157210397282537,0.7146542799026571,0.5558203796651912
18,0.7420367567066756,0.515266757113567,0.7147480629769664,0.5553756208555796
19,0.7427414862728338,0.5137095474841126,0.7139506348526626,0.5555592090050805
20,0.7454998830665407,0.512149119363455,0.7145135508926581,0.5553183129552002
21,0.7460636760592004,0.5110764112423282,0.7142321472711953,0.5553987518138852
22,0.7473321986180184,0.5078306606505423,0.7147481173755013,0.5551176019105895
23,0.7475737708163973,0.5084786133266352,0.7147950089126559,0.5554120519369469
24,0.7477550083385137,0.5067931315373535,0.7147481173755013,0.5553117031082112
25,0.7493255311693047,0.5053525816509535,0.7140914182611965,0.5552629626583501
26,0.7508355792278356,0.5043312514339044,0.7138099058426637,0.5550172466007783
27,0.7512584356469969,0.5035383192838013,0.7146073339669674,0.5549375683653588
28,0.7506141341544328,0.5029050806322076,0.7139506892511976,0.5554759355789838
29,0.7528087379554801,0.5012436992080501,0.7146073339669674,0.555153535117865
30,0.7511980075734028,0.5005394210547277,0.7140445267240418,0.5553983449935913
31,0.7542987055877008,0.49932844383897174,0.7146542799026571,0.555344259781421
32,0.7539161968158234,0.49758282141915333,0.7147481173755013,0.5555253081993198
33,0.7548021172054322,0.49654858054873957,0.7141382553998161,0.5551445145233005
34,0.756191309116775,0.49583984554589206,0.7148887919869652,0.5555388522658119
35,0.7558490545948499,0.4954686952211881,0.7143728218826593,0.5555294914679094
36,0.7583457520652018,0.4934410358898131,0.7149357379226549,0.5555508266370777
37,0.7569363396315513,0.4938028039782669,0.715170304405498,0.5557711727903913
38,0.7577619720435634,0.4918150695891625,0.7145135508926581,0.5559459010972484
39,0.7584866886387003,0.4917669848759118,0.7144197134198139,0.5560104971263498
